price,square,ngang,huong,duong,district
1.9,70,---,_,7,binhtan
0.72,150,6,_,12,binhtan
4.41,105,5,_,18,binhtan
4.82,110,5,_,22,binhtan
7.65,100,5,E,12,binhtan
1.8,80,---,_,12,binhtan
2.6,51,---,_,9,binhtan
7.3,84,4.2,_,14,binhtan
5.9,95,6,EN,16,binhtan
4.27,80,4.5,WN,6,binhtan
4.9,160,---,_,20,binhtan
4.15,90,5,_,16,binhtan
6,100,5,E,12,binhtan
4.5,80,4,_,8,binhtan
6.2,90,4.5,WN,10,binhtan
1.8,80,---,_,20,binhtan
3.38,60,---,_,5,binhtan
0.8,400,5,_,30,binhtan
0.61,80,5,_,12,binhtan
5.04,95,---,ES,20,binhtan
2.55,52,4,N,7,binhtan
2.35,90,---,_,10,binhtan
2.457,60,4,_,8,binhtan
1.36,136,7,_,10,binhtan
1.8,60,5,_,20,binhtan
3.55,80,4,_,8,binhtan
1.2,80,5,_,6,binhtan
5.46,130,5,_,16,binhtan
5.3,150,8,S,7,binhtan
4.5,80,4,_,6,binhtan
3.2,80,6,_,6,binhtan
1.1,85,5,_,16,binhtan
4,130,6,_,30,binhtan
4.88,100,---,_,7,binhtan
5.46,160,8,_,16,binhtan
11.3,90,4.5,S,12,binhtan
1.2,80,5,_,15,binhtan
1.8,60,5,_,24,binhtan
8.2,170,10,_,6,binhtan
4.05,90,5,_,16,binhtan
1.2,80,4,_,30,binhtan
4.4,72,4,W,5,binhtan
3.4,54,4,_,17,binhtan
1.79,68,---,_,7,binhtan
2.2,50,5,_,10,binhtan
4,124,5,_,16,binhtan
4.65,445,---,_,30,binhtan
2.2,85,5,_,8,binhtan
4.65,160,---,_,5,binhtan
1.8,60,---,_,20,binhtan
3.8,80,5,S,12,binhtan
4.41,105,---,_,16,binhtan
2.457,50,5,_,8,binhtan
0.93,90,5,_,12,binhtan
4.1,64,4,W,8,binhtan
4.5,128,8,_,10,binhtan
4.1,90,5,_,16,binhtan
2.7,54,---,_,7,binhtan
14.5,126,6,EN,12,binhtan
2.1,70,---,_,20,binhtan
5.89,140,5,_,20,binhtan
3.6,120,---,_,16,binhtan
2.4,80,5,_,20,binhtan
4.4,144,5,_,16,binhtan
2.4,52,4,N,7,binhtan
2.3,55,---,_,20,binhtan
3.5,72,4,E,6,binhtan
4,128,---,_,12,binhtan
8.68,310,---,_,32,binhtan
1.5,74,5,_,8,binhtan
7.04,80,---,_,12,binhtan
1.2,112,5,_,8,binhtan
4.2,64,4,ES,6,binhtan
2.95,58,4.5,S,6,binhtan
6.2,64,4,S,20,binhtan
5.04,120,6,_,16,binhtan
0.945,85,5,_,14,binhtan
6.6,350,---,_,10,binhtan
4.3,80,---,_,7,binhtan
5.3,90,6,W,12,binhtan
0.8,85,5,_,12,binhtan
3.95,180,---,_,10,binhtan
1.9,81,4.5,_,7,binhtan
3.6,80,---,_,10,binhtan
4.1,90,5,_,6,binhtan
4.2,72,---,_,8,binhtan
3.99,95,5,S,35,binhtan
1.1,55,4.8,E,3,binhtan
3.2,68,4,E,7,binhtan
6.8,150,8,_,20,binhtan
1.25,75,5,_,12,binhtan
2.7,100,5,ES,12,binhtan
37,272,13,ES,60,binhtan
12,240,12,_,6,binhtan
4.76,65,5,_,18,binhtan
2.1,65,5,_,7,binhtan
3.45,48,4,N,6,binhtan
1.9,55,---,_,7,binhtan
1.8,60,5,_,12,binhtan
8.5,105,5,N,12,binhtan
7.04,220,10,_,16,binhtan
1.35,100,5,_,25,binhtan
8.7,90,4.5,W,14,binhtan
8,80,4,W,30,binhtan
4.42,105,5,_,16,binhtan
6.5,105,5,WN,14,binhtan
2.4,70,5,_,16,binhtan
3.9,110,---,_,8,binhtan
1.5,90,5,_,10,binhtan
2.457,63,4.8,_,7,binhtan
12.5,100,5,_,20,binhtan
2.6,50,5,_,6,binhtan
5.3,90,6,_,12,binhtan
1.56,100,5,_,25,binhtan
1.15,82,5,_,21,binhtan
4.45,105,5,_,16,binhtan
4.2,95,5,EN,16,binhtan
4.7,110,5,ES,16,binhtan
0.96,70,5,_,12,binhtan
7.25,200,7.1,E,4.5,binhtan
1.6,100,5,_,20,binhtan
1.6,80,---,_,16,binhtan
0.98,70,5,_,12,binhtan
5.6,60,---,_,12,binhtan
4.9,125,5,EN,16,binhtan
0.8,100,5,_,14,cuchi
1.55,276,6,_,12,cuchi
1.1,120,5,_,6,cuchi
2.3,360,9,_,12,cuchi
0.437,100,5,_,12,cuchi
0.866,91,7,_,12,cuchi
3.45,370,12,_,12,cuchi
0.8,125,5,_,16,cuchi
2.745,80,5,_,12,cuchi
0.729,90,5,_,8,cuchi
1.44,80,5,E,20,cuchi
2,95,5,_,13,cuchi
1,100,5,_,7,cuchi
0.55,150,5,_,13,cuchi
0.8,200,10,_,20,cuchi
2.9,94,5,ES,20,cuchi
0.62,360,18,_,7,cuchi
2.5,292,9,_,12,cuchi
0.75,90,5,_,5,cuchi
0.75,200,10,_,6,cuchi
1.85,364,7,_,16,cuchi
1.2,94,5.5,_,6,cuchi
1.2,475,15,_,8,cuchi
0.99,100,5,E,8,cuchi
0.65,100,5,_,12,cuchi
0.78,200,10,_,6,cuchi
1.6,300,10,_,10,cuchi
0.7,100,5,_,5,cuchi
1.7,200,7,_,5,cuchi
2.85,319,10,_,12,cuchi
0.78,120,6,_,16,cuchi
2.2,180,12,_,5,cuchi
1.7,90,6,_,10,cuchi
0.85,100,5,_,6,cuchi
0.79,133,8,_,12,cuchi
1.05,103,5,_,10,cuchi
1.85,312,9,_,12,cuchi
2.05,162,6.5,_,12,cuchi
2.4,150,5,_,7,cuchi
0.52,403,18,S,8,cuchi
1.1,131,5,_,20,cuchi
3.25,468,8.5,WN,7,cuchi
1.23,180,7,_,6,cuchi
1.1988,81,5,_,7,cuchi
1.2,150,5,_,8,cuchi
1.5,150,---,_,8,cuchi
1.48,80,5,_,20,cuchi
1.15,444,12.5,_,12,cuchi
1.15,125,5,_,8,cuchi
2,282,12,_,2,cuchi
0.6,100,5,E,20,cuchi
1.25,81,5,N,6,cuchi
0.65,100,5,_,12,cuchi
3.6,161,7,_,8,cuchi
0.75,100,5,_,12,cuchi
10.662,210,5,ES,10,cuchi
0.639,230,10,_,10,cuchi
3.1,280,10,_,12,cuchi
0.899,90,6,_,12,cuchi
1.3,90,5,_,13,cuchi
0.68,100,5,_,20,cuchi
1.35,81,5,N,6,cuchi
0.68,110,5.5,_,8,cuchi
1.7,310,10,_,12,cuchi
1.4,100,5,_,12,cuchi
0.998,158,7,_,12,cuchi
0.655,110,6,_,12,cuchi
2.745,150,7.5,_,12,cuchi
1.47,192,---,_,5,cuchi
1.1,90,6,WS,3,cuchi
0.685,85,5,_,6,cuchi
1.37,85,5,_,11,cuchi
0.48,60,6,_,8,cuchi
2,130,5,_,10,cuchi
0.9,100,5,_,10,cuchi
3.85,307,10,_,8,cuchi
0.7,85,5,_,20,cuchi
1.2,110,5,E,10,cuchi
5.6,465,7,_,12,cuchi
0.81,109,5,_,12,cuchi
0.62,100,---,_,5,cuchi
1.4,98,5,E,12,cuchi
1.5,85,5,_,8,cuchi
0.93,90,5,W,5,cuchi
1,107,5,_,8,cuchi
1.28,100,5,_,13,cuchi
1.65,120,5,_,20,cuchi
2.5,440,10,WS,6,cuchi
1.43,250,7,_,6,cuchi
0.815,150,6,_,6,cuchi
0.9,100,5,_,10,cuchi
0.6,482,17,_,8,cuchi
1.2,138,8,_,16,cuchi
0.55,85,5,_,20,cuchi
0.65,129,5,_,12,cuchi
1.9,400,13,_,12,cuchi
1.2,180,6,_,6,cuchi
0.4,255,14,_,7,cuchi
2.95,471,10,_,12,cuchi
1.4,200,9,_,14,cuchi
1.4,105,5,_,10,cuchi
0.7,80,5,_,13,cuchi
0.8,88,5,_,12,cuchi
1.7,134,8,_,5,cuchi
2.4,288,9,_,7,cuchi
1.4,179,5,_,12,cuchi
0.98,229,11,WN,10,cuchi
1.9,132,5,_,5,cuchi
1,145,5,_,25,cuchi
1.55,300,10,_,12,cuchi
1.3,115,5,_,8,cuchi
2.8,403,7,_,30,cuchi
1.2,107,5.03,_,8,cuchi
0.65,90,5,_,20,cuchi
1.45,414,12,_,8,cuchi
1.9,284,5,_,30,cuchi
0.55,162,---,_,12,cuchi
0.52,110,5,_,8,cuchi
0.475,60,4,ES,36,cuchi
0.7,177,---,_,10,cuchi
0.8,85,5,_,15,cuchi
0.65,75,---,_,5,cuchi
0.55,150,8,_,11,cuchi
2.2,110,5,_,12,cuchi
0.81,120,6,_,8,cuchi
0.5,100,5,_,3,cuchi
0.655,100,5,_,16,cuchi
1.35,82,5,_,12,cuchi
8.52,326,10,_,10,cuchi
1.63,105,6,W,6,cuchi
0.88,160,10,_,8,cuchi
1.35,80,5,_,5,cuchi
1.17,202,5,_,12,cuchi
0.46,107,8,_,7,cuchi
0.89,115,5,N,12,cuchi
0.81,81,---,_,16,cuchi
3.75,445,12.5,_,30,cuchi
1.2,200,8,WS,12,cuchi
0.9,100,5,_,12,cuchi
0.51,462,16,_,8,cuchi
3.5,240,6,ES,10,cuchi
1.9,492,12,_,8,cuchi
1.3,125,---,_,6,cuchi
1.35,80,5,_,21,cuchi
0.677,82,5,_,16,cuchi
0.63,195,10,_,7,cuchi
1.65,456,5.72,_,6,cuchi
1.35,80,5,ES,6,cuchi
1.4,120,---,_,32,cuchi
1.3,100,5,E,10,cuchi
0.75,77,4.5,EN,6,cuchi
1.7,107,5,_,6,cuchi
0.8,140,7,ES,10,cuchi
0.9,85,4,WS,4,cuchi
1.1,85,5,_,12,cuchi
0.6,90,5,_,13,cuchi
2.1,130,---,_,12,cuchi
1.3,103,5,_,12,cuchi
1.35,150,5,_,12,cuchi
2.8,230,10,_,30,cuchi
0.55,85,5,_,6,cuchi
0.99,116,5,_,8,cuchi
0.8,90,6,_,40,cuchi
1.5,278,6,_,11,cuchi
0.9,80,5,_,13,cuchi
1.35,80,5,_,12,cuchi
0.85,192,6,_,6,cuchi
0.399,84,6,ES,12,cuchi
0.82,150,6,_,8,cuchi
0.6,124,5.3,_,8,cuchi
1.4,100,5,ES,20,cuchi
3,190,6.5,W,12,cuchi
1.2,420,6,_,6,cuchi
0.9,360,12,_,6,cuchi
0.75,300,30,_,2,cuchi
1.37,80,---,_,7.3,cuchi
3.4,392,8,_,40,cuchi
5.6,400,10,_,6,cuchi
1,90,6,_,16,cuchi
1.35,80,5,_,8,cuchi
0.85,135,5,E,5,cuchi
2,330,10,_,10,cuchi
1.4,85,5,_,8,cuchi
0.86,200,10,_,8,cuchi
3,100,5,_,24,cuchi
1.4,90,5,_,12,cuchi
1.27,80,5,_,11,cuchi
0.95,85,6,_,20,cuchi
0.7,200,10,_,6,cuchi
0.9,125,5,_,6,cuchi
0.96,200,10,_,6,cuchi
0.8,90,6,_,12,cuchi
1.78,270,6.4,_,8,cuchi
0.45,108,4.5,_,6,cuchi
1,200,10,_,8,cuchi
0.8,80,5,_,9,cuchi
1.29,133,5,WS,6,cuchi
1.85,189,5,_,20,cuchi
0.8,85,5,_,6,cuchi
0.6,90,---,_,7,cuchi
0.69,175,6,_,16,cuchi
0.8,72,5,WS,12,cuchi
0.55,100,5,_,12,cuchi
0.8,80,5,_,12,cuchi
0.6,85,5,_,11,cuchi
1.25,155,5,_,6,cuchi
5.1,292,6,EN,20,cuchi
1.7,130,11,_,10,cuchi
0.6,90,---,_,15,cuchi
0.75,210,8,_,10,cuchi
0.4,84,---,_,15,cuchi
2.65,168,4.8,_,12,cuchi
2.35,150,6,WS,12,cuchi
0.72,140,7,_,12,cuchi
1.4,255,5,_,12,cuchi
1.2,300,10,_,10,cuchi
1.2,85,5,_,5,cuchi
1.45,220,5,_,12,cuchi
1.1,102,---,_,18,cuchi
0.85,80,5,_,9,cuchi
0.88,160,10,_,8,cuchi
0.75,130,6.5,_,8,cuchi
1.6,250,10,_,12,cuchi
0.431,272,16,_,8,cuchi
1.5,80,5,_,20,cuchi
1,100,5,_,12,cuchi
1.7,123,5,_,6,cuchi
0.82,182,7,_,7,cuchi
1.25,300,13,WS,4,cuchi
0.91,85,---,_,24,cuchi
3.5,220,5.2,_,30,cuchi
0.67,111,5,_,5,cuchi
1.4,212,5.3,_,5,cuchi
0.6,195,10,_,12,cuchi
2.4,168,8,ES,6,cuchi
0.98,110,5,E,8,cuchi
0.601,80,5,_,16,cuchi
0.55,100,---,_,6,cuchi
1.6,170,7,_,7,cuchi
1,300,5,_,8,cuchi
1.6,100,5,_,10,cuchi
0.75,100,5,_,40,cuchi
1.2,125,5,_,8,cuchi
2.3,480,10,_,12,cuchi
1.5,111,---,_,10,cuchi
0.9,100,---,_,20,cuchi
1.15,194,8.29,_,20,cuchi
1.57,125,5,_,12,cuchi
0.9,130,5,_,13,cuchi
0.9,260,10,_,8,cuchi
5.6,465,7,_,15,cuchi
0.55,60,3,_,8,cuchi
0.8,90,6,_,9,cuchi
0.65,80,5,_,10,cuchi
0.675,98,5,_,5,cuchi
0.5,100,---,_,12,cuchi
0.55,150,10,_,12,cuchi
1.79,166,6,_,6,cuchi
3,235,---,_,13,cuchi
1.25,180,6,ES,9,cuchi
0.9,150,5,ES,9,cuchi
0.72,85,5.5,_,5,cuchi
1.4,100,5,_,6,cuchi
0.68,240,10,_,12,cuchi
1.18,110,5,_,8,cuchi
1.3,108,5,_,12,cuchi
0.86,120,6,_,5,cuchi
1.8,122,7,_,12,cuchi
2.55,351,10,ES,6,cuchi
2,110,5,_,11,cuchi
0.576,360,18,_,7,cuchi
1.4,260,5.25,ES,5,cuchi
1.2,80,5,_,10,cuchi
1.1,90,6.5,_,20,cuchi
0.55,120,6,_,14,cuchi
2,244,---,_,6,cuchi
0.68,118,---,_,10,cuchi
0.46,52,4.5,_,5,cuchi
1.36,80,5,_,10,cuchi
0.68,80,5,_,16,cuchi
1.55,155,5,_,14,cuchi
10.662,189,---,S,12,cuchi
0.68,86,5,_,12,cuchi
1.64,90,6,_,12,cuchi
2.15,176,5,_,8,cuchi
1.55,95,5.5,_,5,cuchi
0.86,120,---,_,40,cuchi
0.7,125,5,_,10,cuchi
0.99,90,6,ES,10,cuchi
0.6,100,5,_,14,cuchi
0.6,100,5,_,15,cuchi
0.7,130,6.5,_,8,cuchi
0.7,100,5,_,12,cuchi
0.68,100,5,_,12,cuchi
0.873,292,5.5,_,8,cuchi
0.499,90,6,ES,10,cuchi
1.4,80,---,_,13,cuchi
0.8,120,6,_,12,cuchi
0.85,100,5,_,14,cuchi
0.965,125,5,_,8,cuchi
2.8116,426,10,_,12,cuchi
0.9,130,5,_,14,cuchi
0.7,100,5,_,20,cuchi
0.67,120,6,_,8,cuchi
0.87,90,5,_,6,cuchi
0.85,80,5,_,30,cuchi
0.58,110,5,_,8,cuchi
0.95,90,6,_,9,cuchi
0.87,60,4,_,8,cuchi
1.85,285,5,_,30,cuchi
1.8,122,6.6,_,6,cuchi
2,170,7.5,_,12,cuchi
1.2,80,5,_,8,cuchi
1.18,107,5,_,5,cuchi
1.8,100,5,_,10,cuchi
0.72,100,5,_,18,cuchi
1.5,117,4.5,_,12,cuchi
1.55,160,5,_,30,cuchi
1.55,140,5,_,8,cuchi
2.2,150,6,_,8,cuchi
1.05,80,5,_,8,cuchi
3.1,250,7,EN,5,cuchi
0.83,200,10,_,6,cuchi
1,100,---,_,12,cuchi
0.7,83,5,_,7,cuchi
3,396,---,_,13,cuchi
0.35,115,5,_,8,cuchi
0.79,133,8,_,12,cuchi
0.45,100,5,_,8,cuchi
0.8,80,5,_,9,cuchi
0.79,120,6,_,8,cuchi
0.392,257,14,_,6,cuchi
0.725,140,10,_,8,cuchi
0.85,210,10.5,_,8,cuchi
0.8,100,5,_,7,cuchi
0.5,100,5,ES,36,cuchi
0.68,90,5,_,10,cuchi
3,335,11,_,12,cuchi
1.3,82,5,ES,11,cuchi
0.89,104,6.7,_,6,cuchi
0.5,375,15,_,7,cuchi
1.05,113,5,_,12,cuchi
1.2,125,5,_,8,cuchi
1.5,140,5.6,_,7,cuchi
1.3,100,5,_,20,cuchi
0.42,300,15,_,6,cuchi
1.15,186,10,_,12,cuchi
1.05,377,---,_,12,cuchi
0.85,84,6,_,24,cuchi
1.2,164,10,_,5,cuchi
1,241,10,_,12,cuchi
0.85,86,5,_,12,cuchi
0.55,120,5,_,14,cuchi
0.95,150,5,_,5,cuchi
1,80,5,_,8,cuchi
1.4,90,4,_,12,cuchi
0.8,100,---,_,8,cuchi
0.95,150,5,_,8,cuchi
3.1,280,10,_,12,cuchi
1.7,200,10,_,14,cuchi
0.95,105,5.5,_,8,cuchi
1,150,5,ES,8,cuchi
1.95,137,5,_,5,cuchi
1.9,390,10,_,12,cuchi
2.35,80,5.5,_,8,cuchi
0.45,100,5,_,16,cuchi
1.5,120,5,_,8,cuchi
1.55,329,7,_,12,cuchi
1,80,5,ES,8,cuchi
0.7,98,5,_,20,cuchi
1.27,85,5,_,11,cuchi
1.4,100,---,_,6,cuchi
1.4,100,5,_,20,cuchi
2.3,400,10,ES,8,cuchi
1.2,216,6,_,5,cuchi
0.88,90,6,_,8,cuchi
1.8,225,5,_,30,cuchi
0.7,140,7,_,20,cuchi
1.8,403,7,_,12,cuchi
1.05,160,8,_,8,cuchi
1.05,250,10,_,10,cuchi
0.88,120,5,_,8,cuchi
0.65,90,5,_,16,cuchi
0.7,100,---,_,6,cuchi
0.9,100,5,W,15,cuchi
0.78,140,7,_,12,cuchi
1,150,5,_,12,cuchi
1.2,300,10,_,8,cuchi
4.2,165,6,_,20,cuchi
1.35,80,5,_,8,cuchi
2.2,236,10.5,_,6,cuchi
1.4,150,5,_,20,cuchi
1.43,82,---,_,7.3,cuchi
1.7,90,5,_,5,cuchi
1.45,211,5.29,E,25,cuchi
2.45,216,8,_,12,cuchi
1.4,100,5,_,8,cuchi
0.6,84,6,_,15,cuchi
0.465,80,5,_,12,cuchi
3.099,300,15,EN,12,cuchi
0.78,100,5,_,4,cuchi
1.65,182,5,_,12,cuchi
0.965,125,5,_,8,cuchi
1.46,120,5,_,10,cuchi
0.5,400,20,ES,8,cuchi
0.42,95,5,_,10,cuchi
2.5,450,10,_,12,cuchi
1.75,90,6,_,10,cuchi
1.5,80,---,_,12,cuchi
1.6,100,5,_,10,cuchi
1.3,109,5,_,12,cuchi
1.58,80,5,_,8,cuchi
2.5,410,10,_,12,cuchi
1.4,80,5,_,12,cuchi
2.1,220,10,_,20,cuchi
0.98,150,10,_,8,cuchi
0.85,370,11,_,8,cuchi
0.88,120,6,_,8,cuchi
1.32,159,7.5,_,12,cuchi
0.7,110,---,_,6,cuchi
0.49,110,5,EN,8,cuchi
0.57,450,15,_,8,cuchi
1.35,108,5,_,8,cuchi
0.83,150,8,_,8,cuchi
0.9,200,10,_,12,cuchi
1.3,180,5,_,20,cuchi
1.95,110,6,WN,8,cuchi
3.8,310,10,_,8,cuchi
0.85,101,5,_,8,cuchi
1.47,85,---,_,8,cuchi
0.517,280,---,_,8,cuchi
1.35,90,5,_,12,cuchi
2.5,480,11,_,12,cuchi
0.9,90,6,ES,10,cuchi
1.5,160,7,_,4,cuchi
2.8,350,---,_,10,cuchi
1.5,100,---,_,20,cuchi
0.308,192,7,_,6,cuchi
10.8,319,9.9,ES,30,cuchi
2.1,280,7,_,30,cuchi
2.7,404,10,EN,12,cuchi
1.44,100,5,E,20,cuchi
1.27,80,5,_,20,cuchi
0.8,189,5,_,12,cuchi
0.6,110,5,_,5,cuchi
0.599,200,---,_,12,cuchi
1.65,81,7,EN,8,cuchi
0.9,350,10,_,8,cuchi
1.44,85,---,_,8,cuchi
1.19,85,5,_,7.3,cuchi
1,300,15,_,10,cuchi
1.62,137,---,_,9,cuchi
1.48,80,5,_,11,cuchi
0.81,212,7,_,20,cuchi
1.5,213,---,_,8,cuchi
1,90,5,_,13,cuchi
1,120,5,ES,20,cuchi
1.6,175,5,_,6,cuchi
1.42,239,---,W,8,cuchi
1.2,120,5,_,6,cuchi
1.5,125,5,_,12,cuchi
1.2,90,5,_,9,cuchi
0.85,90,5,_,6,cuchi
0.97,314,8,_,12,cuchi
0.78,150,10,_,8,cuchi
0.5,100,6,_,20,cuchi
2.5,440,10,_,12,cuchi
0.9,360,12,_,30,cuchi
0.82,71,5,_,4,cuchi
0.82,143,7,_,12,cuchi
1.44,100,5,E,8,cuchi
1.9,200,5,_,30,cuchi
0.96,160,8,ES,12,cuchi
1.6,125,---,_,13,cuchi
0.89,125,5,_,6,cuchi
0.99,100,5,_,8,cuchi
0.5,375,15,_,7,cuchi
0.65,150,10,_,20,cuchi
1.55,125,5,_,12,cuchi
1.35,150,5,_,20,cuchi
1.2,100,5,_,8,cuchi
0.6,110,5,ES,12,cuchi
1.35,175,5,_,8,cuchi
0.73,482,16,_,8,cuchi
1,97,5,_,8,cuchi
0.43,105,5.5,_,6,cuchi
1.85,425,20,_,12,cuchi
0.72,87,5,_,16,cuchi
0.8,140,7,ES,8,cuchi
1.65,200,10,_,8,cuchi
0.489,125,5,_,6,cuchi
0.9,90,5,_,12,cuchi
3,459,---,_,12,cuchi
1.7,125,5,S,6,cuchi
0.7,120,6,_,5,cuchi
1.37,82,5,_,7.3,cuchi
3.5,295,8,N,8,cuchi
0.95,314,8,E,6,cuchi
1.35,100,5,_,13,cuchi
3.4,360,12,_,6,cuchi
8.4,300,8,_,20,cuchi
0.65,80,5,_,10,cuchi
165,300,5,_,9,cuchi
1.35,80,5,_,12,cuchi
1.2,120,6,_,8,cuchi
0.51,86,5,_,13,cuchi
1.1,80,5,_,13,cuchi
1.85,350,5.15,_,30,cuchi
1.2,200,9,_,6,cuchi
0.68,80,4,_,13,cuchi
1.45,249,6,_,8,cuchi
0.85,80,5,_,7,cuchi
2.2,300,10,_,15,cuchi
0.75,300,10,_,16,cuchi
2.65,168,6,_,12,cuchi
3.1,280,10,_,12,cuchi
2.45,490,6.5,_,30,cuchi
1.2,80,5,_,12,cuchi
1.2,370,10,_,12,cuchi
1.42,117,5,_,5,cuchi
0.62,450,20,_,8,cuchi
1.35,280,7,_,20,cuchi
1.5,150,5,_,12,cuchi
0.879,90,6,_,20,cuchi
1.25,139,5,ES,8,cuchi
0.392,272,16,E,8,cuchi
1.08,140,5,_,8,cuchi
0.65,120,5,_,8,cuchi
1.35,90,5,_,31,cuchi
0.89,200,10,_,8,cuchi
1.2,115,6,WS,20,cuchi
1.4,100,5,_,12,cuchi
2.55,300,10,_,12,cuchi
2,96,6,_,9,cuchi
1.6,80,5,_,10,cuchi
1.4,100,5,_,12,cuchi
1.35,82,5,_,11,cuchi
50,100,5,_,60,cuchi
1.5,136,5,_,5,cuchi
0.48,60,5,_,6,cuchi
1.05,170,8.5,ES,10,cuchi
2.05,81,---,_,11,cuchi
0.595,345,15,_,8,cuchi
2.1,350,7,_,30,cuchi
1.9,140,5.5,_,12,cuchi
1.4,100,5,_,10,cuchi
0.84,132,4,_,12,cuchi
0.6,194,8,ES,12,cuchi
1.1,90,5,_,7,cuchi
0.82,120,6,_,20,cuchi
0.61,220,10,_,7,cuchi
1.5,140,8.5,_,40,cuchi
1.65,130,5,_,5,cuchi
0.415,80,5,_,12,cuchi
2.4,232,6,_,30,cuchi
0.739,360,20,_,8,cuchi
0.55,300,15,_,8,cuchi
1,115,7.1,_,9,cuchi
0.7,120,6,_,7,cuchi
1.28,80,---,_,7.3,cuchi
1.8,200,5,_,32,cuchi
0.72,479,19,_,8,cuchi
1.7,150,6,_,12,cuchi
1.25,90,5,_,12,cuchi
0.965,125,5,_,8,cuchi
1.6,96,6,_,13,cuchi
1.2,80,5,_,11,cuchi
0.78,80,---,_,20,cuchi
1.8,340,10,_,10,cuchi
0.85,80,4,_,12,cuchi
1,90,5,_,11,cuchi
0.75,90,5,_,8,cuchi
1,80,6,_,9,cuchi
0.63,85,5,_,36,cuchi
1.4,80,5,_,6,cuchi
0.8,80,6,_,9,cuchi
1.05,100,5,ES,6,cuchi
1.35,246,7,_,20,cuchi
0.95,95,5,_,12,cuchi
0.95,90,6,_,8,cuchi
0.69,120,---,_,6,cuchi
0.476,88,5,_,12,cuchi
0.835,120,6,_,12,cuchi
0.95,300,15,_,6,cuchi
1.35,100,5,_,5,cuchi
1.2,80,5,_,13,cuchi
0.7,90,5,_,12,cuchi
1.85,390,10,_,12,cuchi
1.75,180,6,E,10,cuchi
3.3,170,5,_,20,cuchi
1.15,138,9,_,9,cuchi
0.79,376,19,_,8,cuchi
1.44,80,5,ES,10,cuchi
1.1,135,5,_,8,cuchi
1.3,134,8,_,12,cuchi
0.86,90,5,_,18,cuchi
1.4,100,5,_,13,cuchi
2.3,180,5,ES,5,cuchi
1.28,150,5,_,12,cuchi
0.478,80,5,_,8,cuchi
0.7,83,6,_,14,cuchi
1.45,90,5,_,10,cuchi
1.35,85,5,_,10,cuchi
1.8,100,5,_,12,cuchi
2.9,297,10,_,12,cuchi
0.75,80,5,_,6,cuchi
0.87,117,5,_,12,cuchi
0.8,80,5,_,12,cuchi
1.23,114,5.2,_,5,cuchi
1.5,189,5,_,7,cuchi
1.45,271,5.5,_,8,cuchi
2,100,5,ES,22,cuchi
1.5,104,5,_,5,cuchi
5,400,12,_,40,cuchi
1.4,100,5,_,10,cuchi
1.28,100,5,_,20,cuchi
1.28,130,8,_,12,cuchi
2.8,360,10,_,30,cuchi
90,120,6,WN,14,cuchi
1.3,125,5,_,5,cuchi
0.786,120,5,_,12,cuchi
1.25,180,12,ES,9,cuchi
2.2,290,4.4,_,12,cuchi
1.4,100,5,_,13,cuchi
0.95,200,10,_,10,cuchi
2,242,---,_,13,cuchi
0.499,110,5,EN,10,cuchi
0.9,100,5.5,_,12,cuchi
2.3,125,7.5,_,20,cuchi
0.99,100,5,ES,12,cuchi
1.39,80,5.2,_,10,cuchi
0.879,150,5,ES,8,cuchi
1.4,100,5,_,15,cuchi
0.94,150,10,_,8,cuchi
1.5,85,5,_,12,cuchi
0.45,300,15,ES,10,cuchi
1.5,80,5,_,15,cuchi
1.9,195,5,_,30,cuchi
0.9,125,5,_,12,cuchi
0.35,100,5,_,6,cuchi
0.78,80,5,_,20,cuchi
0.9,110,7,_,9,cuchi
1.45,246,6,_,12,cuchi
1.45,108,5,_,12,cuchi
1.75,90,6,_,10,cuchi
1.45,118,5,WN,5,cuchi
1.4,100,5,_,13,cuchi
1.2,300,---,_,20,cuchi
0.79,150,5,_,12,cuchi
0.89,150,5,_,16,cuchi
1.1,170,10,_,16,cuchi
0.97,200,10,_,8,cuchi
0.6,96,5,_,7,cuchi
0.76,180,10,_,8,cuchi
1.35,300,10,_,12,cuchi
0.7,100,5,_,5,cuchi
0.85,180,10,_,10,cuchi
0.68,75,5,_,16,cuchi
0.87,124,6.5,_,6,cuchi
1.4,100,---,_,6,cuchi
1.3,150,6,_,5,cuchi
1.4,90,5,_,13,cuchi
1.5,100,5,_,12,cuchi
3.332,196,8,_,12,cuchi
1.85,425,20,_,10,cuchi
1.8,190,5,_,6,cuchi
0.89,90,6,_,9,cuchi
0.95,160,5,WN,8,cuchi
1.4,80,5,_,12,cuchi
0.8,120,5,_,16,cuchi
2.3,453,7.5,_,20,cuchi
1.8,185,5,_,30,cuchi
0.6,90,6,_,20,cuchi
0.9,194,8,_,8,cuchi
0.7,100,5,_,12,cuchi
0.725,120,6,_,12,cuchi
0.95,100,5,_,9,cuchi
2.2,337,---,_,10,cuchi
1.5,301,7.5,_,12,cuchi
0.82,100,4,_,12,cuchi
1.3,200,10,_,8,cuchi
1.3,105,5,_,12,cuchi
0.7,80,5,_,12,cuchi
1.2,100,5,_,24,cuchi
1,85,5,_,8,cuchi
0.6,127,5,_,6,cuchi
1.85,425,20,_,10,cuchi
0.68,100,5,ES,10,cuchi
1.4,160,---,_,12,cuchi
0.49,104,8,_,8,cuchi
